time,region,payment,weekend,category,customer
8/4/2020,Quận Bình Tân,6664000,FALSE,C8,445
8/4/2020,Quận Bình Tân,47735000,FALSE,C45,31
8/4/2020,Quận 1,61440000,FALSE,C1,130
8/4/2020,Quận 1,45207000,FALSE,C12,229
8/4/2020,Quận 10,35502000,FALSE,C28,257
8/4/2020,Quận Bình Thạnh,10996000,FALSE,C33,237
8/4/2020,Quận Phú Nhuận,73084000,FALSE,C47,192
8/4/2020,Quận 5,66149000,FALSE,C47,384
8/4/2020,Quận 4,52458000,FALSE,C39,261
8/5/2020,Quận Bình Thạnh,32432000,FALSE,C3,63
8/5/2020,Quận 3,70115000,FALSE,C15,344
8/5/2020,Quận 5,43295000,FALSE,C36,422
8/5/2020,Quận 1,24600000,FALSE,C19,138
8/5/2020,Quận Bình Thạnh,8060000,FALSE,C45,421
8/5/2020,Quận 5,26924000,FALSE,C43,223
8/5/2020,Quận 9,83446000,FALSE,C5,20
8/5/2020,Quận Tân Phú,86168000,FALSE,C27,282
8/5/2020,Quận 11,73818000,FALSE,C46,25
8/5/2020,Quận 7,12193000,FALSE,C6,408
8/5/2020,Quận 6,62401000,FALSE,C36,22
8/5/2020,Quận 7,19342000,FALSE,C46,420
8/6/2020,Quận Bình Thạnh,97131000,FALSE,C5,381
8/6/2020,Quận Bình Thạnh,53818000,FALSE,C44,338
8/6/2020,Quận 9,76204000,FALSE,C26,477
8/6/2020,Quận 6,32261000,FALSE,C17,183
8/6/2020,Quận Bình Thạnh,4553000,FALSE,C34,52
8/6/2020,Quận 6,84881000,FALSE,C35,212
8/6/2020,Quận Tân Phú,57713000,FALSE,C11,428
8/6/2020,Quận 9,37833000,FALSE,C18,246
8/6/2020,Quận Thủ Đức,38718000,FALSE,C44,161
8/6/2020,Quận 1,9128000,FALSE,C6,307
8/6/2020,Quận Tân Phú,20597000,FALSE,C10,308
8/6/2020,Quận Gò Vấp,7346000,FALSE,C23,346
8/7/2020,Quận 1,85962000,FALSE,C45,22
8/7/2020,Quận 4,19372000,FALSE,C22,453
8/7/2020,Quận Thủ Đức,47249000,FALSE,C35,14
8/7/2020,Quận Bình Tân,71814000,FALSE,C5,342
8/7/2020,Quận 10,87495000,FALSE,C46,210
8/7/2020,Quận Tân Phú,27555000,FALSE,C6,107
8/7/2020,Quận 2,67696000,FALSE,C2,97
8/7/2020,Quận 5,70442000,FALSE,C5,306
8/7/2020,Quận 4,72632000,FALSE,C46,387
8/7/2020,Quận Bình Thạnh,88666000,FALSE,C46,17
8/7/2020,Quận 7,5631000,FALSE,C22,36
8/7/2020,Quận Gò Vấp,53771000,FALSE,C8,122
8/7/2020,Quận 9,64143000,FALSE,C3,288
8/7/2020,Quận 9,65773000,FALSE,C32,320
8/7/2020,Quận 2,91666000,FALSE,C30,307
8/8/2020,Quận Thủ Đức,932000,TRUE,C1,90
8/8/2020,Quận 5,47760000,TRUE,C47,497
8/8/2020,Quận Thủ Đức,68579000,TRUE,C42,300
8/8/2020,Quận 5,60499000,TRUE,C18,455
8/8/2020,Quận 5,96954000,TRUE,C24,77
8/8/2020,Quận 10,55770000,TRUE,C19,46
8/8/2020,Quận 7,777000,TRUE,C9,249
8/8/2020,Quận 7,56770000,TRUE,C13,355
8/8/2020,Quận Bình Thạnh,35292000,TRUE,C47,153
8/8/2020,Quận 9,31095000,TRUE,C9,147
8/8/2020,Quận 8,42467000,TRUE,C17,485
8/8/2020,Quận 3,23843000,TRUE,C49,325
8/8/2020,Quận 2,1852000,TRUE,C13,116
8/8/2020,Quận 12,38888000,TRUE,C37,462
8/8/2020,Quận Bình Tân,30006000,TRUE,C13,60
8/8/2020,Quận 6,13702000,TRUE,C44,363
8/8/2020,Quận Thủ Đức,77875000,TRUE,C12,358
8/9/2020,Quận 5,75296000,TRUE,C20,462
8/9/2020,Quận 11,37346000,TRUE,C34,305
8/9/2020,Quận 5,43801000,TRUE,C21,168
8/9/2020,Quận Tân Bình,25615000,TRUE,C12,206
8/9/2020,Quận Gò Vấp,85855000,TRUE,C20,19
8/9/2020,Quận 8,76821000,TRUE,C44,149
8/9/2020,Quận 10,99290000,TRUE,C26,313
8/9/2020,Quận 2,23588000,TRUE,C25,2
8/9/2020,Quận 6,94031000,TRUE,C28,18
8/9/2020,Quận 7,48666000,TRUE,C48,228
8/9/2020,Quận 7,40363000,TRUE,C14,371
8/9/2020,Quận 6,18549000,TRUE,C7,193
8/9/2020,Quận 10,50143000,TRUE,C6,217
8/9/2020,Quận 5,76126000,TRUE,C38,179
8/9/2020,Quận 12,74749000,TRUE,C36,111
8/10/2020,Quận Bình Tân,823000,FALSE,C22,25
8/10/2020,Quận Phú Nhuận,75997000,FALSE,C20,3
8/10/2020,Quận Bình Tân,84379000,FALSE,C42,9
8/10/2020,Quận Thủ Đức,15756000,FALSE,C47,304
8/10/2020,Quận 4,83476000,FALSE,C49,329
8/10/2020,Quận 4,19571000,FALSE,C15,160
8/10/2020,Quận Tân Bình,25144000,FALSE,C3,70
8/10/2020,Quận Thủ Đức,23362000,FALSE,C33,60
8/10/2020,Quận 1,58450000,FALSE,C6,480
8/10/2020,Quận 11,13190000,FALSE,C11,179
8/10/2020,Quận 6,38232000,FALSE,C9,264
8/10/2020,Quận 12,53151000,FALSE,C36,123
8/10/2020,Quận 7,9186000,FALSE,C43,426
8/10/2020,Quận 5,31717000,FALSE,C6,319
8/10/2020,Quận Tân Phú,35496000,FALSE,C46,400
8/10/2020,Quận Tân Phú,2984000,FALSE,C40,99
8/10/2020,Quận 9,84647000,FALSE,C32,243
8/10/2020,Quận Bình Tân,93931000,FALSE,C35,412
8/10/2020,Quận Gò Vấp,64496000,FALSE,C22,18
8/10/2020,Quận Tân Bình,66197000,FALSE,C2,77
8/11/2020,Quận Bình Thạnh,41571000,FALSE,C44,460
8/11/2020,Quận 9,20471000,FALSE,C49,263
8/11/2020,Quận Bình Thạnh,22901000,FALSE,C11,328
8/11/2020,Quận 4,62793000,FALSE,C47,327
8/11/2020,Quận Bình Thạnh,42050000,FALSE,C38,97
8/11/2020,Quận 5,55827000,FALSE,C29,329
8/11/2020,Quận 8,21099000,FALSE,C11,413
8/11/2020,Quận Tân Phú,66818000,FALSE,C30,230
8/11/2020,Quận 3,67113000,FALSE,C23,412
8/11/2020,Quận 2,31213000,FALSE,C32,73
8/11/2020,Quận Tân Phú,65651000,FALSE,C26,379
8/11/2020,Quận 11,69583000,FALSE,C5,480
8/11/2020,Quận Bình Thạnh,55177000,FALSE,C36,400
8/11/2020,Quận 5,47743000,FALSE,C30,126
8/11/2020,Quận Gò Vấp,73601000,FALSE,C35,81
8/11/2020,Quận Phú Nhuận,11708000,FALSE,C10,77
8/12/2020,Quận 5,54046000,FALSE,C46,477
8/12/2020,Quận 12,31429000,FALSE,C34,138
8/12/2020,Quận 12,4108000,FALSE,C15,416
8/12/2020,Quận Gò Vấp,56660000,FALSE,C17,41
8/12/2020,Quận 2,18299000,FALSE,C26,418
8/12/2020,Quận 5,92034000,FALSE,C3,258
8/12/2020,Quận 6,46545000,FALSE,C35,449
8/12/2020,Quận 10,669000,FALSE,C38,54
8/12/2020,Quận 6,82302000,FALSE,C47,209
8/12/2020,Quận 11,41074000,FALSE,C23,11
8/12/2020,Quận Tân Phú,94777000,FALSE,C6,30
8/12/2020,Quận 12,94399000,FALSE,C7,450
8/12/2020,Quận Bình Thạnh,94561000,FALSE,C4,453
8/12/2020,Quận Thủ Đức,17273000,FALSE,C20,261
8/12/2020,Quận Phú Nhuận,79113000,FALSE,C42,479
8/12/2020,Quận Bình Thạnh,11655000,FALSE,C17,446
8/12/2020,Quận 11,14256000,FALSE,C49,365
8/12/2020,Quận Gò Vấp,10653000,FALSE,C39,197
8/12/2020,Quận Gò Vấp,58494000,FALSE,C4,301
8/13/2020,Quận Bình Tân,34890000,FALSE,C27,376
8/13/2020,Quận 10,4294000,FALSE,C6,342
8/13/2020,Quận 12,1518000,FALSE,C25,471
8/13/2020,Quận Bình Tân,50524000,FALSE,C43,160
8/13/2020,Quận 6,12660000,FALSE,C11,388
8/13/2020,Quận 8,41500000,FALSE,C44,272
8/13/2020,Quận 9,35569000,FALSE,C6,182
8/13/2020,Quận 7,53644000,FALSE,C4,441
8/13/2020,Quận 6,44954000,FALSE,C17,113
8/13/2020,Quận Tân Phú,27903000,FALSE,C39,351
8/13/2020,Quận 5,28262000,FALSE,C2,239
8/13/2020,Quận 3,42015000,FALSE,C6,438
8/13/2020,Quận 12,30687000,FALSE,C11,167
8/13/2020,Quận 10,39630000,FALSE,C7,19
8/13/2020,Quận 12,20462000,FALSE,C17,232
8/13/2020,Quận Bình Tân,9363000,FALSE,C20,157
8/14/2020,Quận Phú Nhuận,17037000,FALSE,C41,425
8/14/2020,Quận 9,60439000,FALSE,C30,429
8/14/2020,Quận Tân Phú,42729000,FALSE,C43,376
8/14/2020,Quận 9,16740000,FALSE,C6,467
8/14/2020,Quận Phú Nhuận,88608000,FALSE,C9,193
8/14/2020,Quận 3,8616000,FALSE,C4,64
8/14/2020,Quận 11,48188000,FALSE,C43,279
8/14/2020,Quận Thủ Đức,31147000,FALSE,C19,167
8/14/2020,Quận 2,52940000,FALSE,C27,415
8/14/2020,Quận 9,40889000,FALSE,C38,263
8/14/2020,Quận 8,20741000,FALSE,C17,221
8/14/2020,Quận 5,2127000,FALSE,C13,384
8/14/2020,Quận 12,36515000,FALSE,C46,4
8/14/2020,Quận 9,74954000,FALSE,C16,236
8/14/2020,Quận Gò Vấp,27471000,FALSE,C3,213
8/14/2020,Quận 4,24345000,FALSE,C48,355
8/14/2020,Quận 3,25377000,FALSE,C34,348
8/14/2020,Quận 3,37043000,FALSE,C29,256
8/14/2020,Quận Tân Bình,89055000,FALSE,C18,406
8/15/2020,Quận 3,45405000,TRUE,C45,434
8/15/2020,Quận 1,98528000,TRUE,C46,115
8/15/2020,Quận 6,88575000,TRUE,C7,102
8/15/2020,Quận Tân Bình,66918000,TRUE,C43,261
8/15/2020,Quận 5,40705000,TRUE,C15,367
8/15/2020,Quận 1,37215000,TRUE,C5,457
8/15/2020,Quận 8,68731000,TRUE,C40,180
8/15/2020,Quận 12,84615000,TRUE,C28,79
8/15/2020,Quận 10,24596000,TRUE,C48,30
8/15/2020,Quận 1,31362000,TRUE,C33,170
8/15/2020,Quận 11,81652000,TRUE,C2,325
8/15/2020,Quận Tân Phú,24631000,TRUE,C18,480
8/15/2020,Quận Thủ Đức,39138000,TRUE,C30,486
8/16/2020,Quận 5,78468000,TRUE,C46,449
8/16/2020,Quận 3,84642000,TRUE,C47,243
8/16/2020,Quận 5,68335000,TRUE,C13,341
8/16/2020,Quận 10,62264000,TRUE,C11,295
8/16/2020,Quận Thủ Đức,32980000,TRUE,C39,175
8/16/2020,Quận Phú Nhuận,52596000,TRUE,C42,297
8/16/2020,Quận Bình Tân,45577000,TRUE,C3,128
8/16/2020,Quận 5,61140000,TRUE,C20,189
8/16/2020,Quận Bình Thạnh,28708000,TRUE,C19,11
8/16/2020,Quận 12,57874000,TRUE,C42,292
8/16/2020,Quận 11,82806000,TRUE,C7,167
8/16/2020,Quận 10,75992000,TRUE,C20,222
8/16/2020,Quận 6,16006000,TRUE,C10,244
8/16/2020,Quận 9,97716000,TRUE,C29,238
8/16/2020,Quận 1,14097000,TRUE,C7,336
8/16/2020,Quận 7,18917000,TRUE,C36,238
8/16/2020,Quận 8,73121000,TRUE,C38,154
8/16/2020,Quận 7,29777000,TRUE,C40,299
8/16/2020,Quận 10,84437000,TRUE,C7,230
8/16/2020,Quận 3,48520000,TRUE,C49,112
8/16/2020,Quận Tân Phú,41973000,TRUE,C49,191
8/16/2020,Quận Thủ Đức,48588000,TRUE,C40,5
8/16/2020,Quận 3,69821000,TRUE,C10,396
8/16/2020,Quận 12,82505000,TRUE,C29,290
8/16/2020,Quận 3,19599000,TRUE,C44,204
8/17/2020,Quận 3,88700000,FALSE,C34,249
8/17/2020,Quận Tân Phú,58397000,FALSE,C43,128
8/17/2020,Quận 1,78039000,FALSE,C48,434
8/17/2020,Quận Tân Phú,23264000,FALSE,C3,36
8/17/2020,Quận 5,43511000,FALSE,C12,343
8/17/2020,Quận 6,28290000,FALSE,C32,243
8/17/2020,Quận Thủ Đức,40259000,FALSE,C16,148
8/17/2020,Quận Gò Vấp,87918000,FALSE,C39,79
8/17/2020,Quận Thủ Đức,14258000,FALSE,C37,458
8/17/2020,Quận 8,21284000,FALSE,C35,180
8/17/2020,Quận 4,55794000,FALSE,C24,202
8/17/2020,Quận 6,95640000,FALSE,C6,58
8/17/2020,Quận 8,56252000,FALSE,C26,34
8/17/2020,Quận 12,43719000,FALSE,C43,101
8/18/2020,Quận 7,22392000,FALSE,C30,98
8/18/2020,Quận 12,90876000,FALSE,C39,486
8/18/2020,Quận 5,98962000,FALSE,C39,11
8/18/2020,Quận 7,62766000,FALSE,C20,22
8/18/2020,Quận Gò Vấp,53150000,FALSE,C25,71
8/18/2020,Quận Phú Nhuận,67947000,FALSE,C9,488
8/18/2020,Quận 6,3799000,FALSE,C12,45
8/18/2020,Quận Thủ Đức,87824000,FALSE,C38,74
8/18/2020,Quận Gò Vấp,45382000,FALSE,C35,229
8/18/2020,Quận 7,94918000,FALSE,C23,285
8/18/2020,Quận 3,86987000,FALSE,C15,102
8/18/2020,Quận 5,66965000,FALSE,C42,260
8/18/2020,Quận 2,32051000,FALSE,C44,41
8/18/2020,Quận Tân Bình,14367000,FALSE,C16,160
8/18/2020,Quận 1,25866000,FALSE,C47,447
8/18/2020,Quận Bình Thạnh,49909000,FALSE,C5,452
8/18/2020,Quận 10,17423000,FALSE,C3,467
8/19/2020,Quận 6,40566000,FALSE,C23,438
8/19/2020,Quận Bình Thạnh,64209000,FALSE,C10,492
8/19/2020,Quận 2,9979000,FALSE,C37,84
8/19/2020,Quận Thủ Đức,44996000,FALSE,C27,39
8/19/2020,Quận 11,59945000,FALSE,C47,181
8/19/2020,Quận 5,83229000,FALSE,C40,268
8/19/2020,Quận 11,70726000,FALSE,C21,484
8/19/2020,Quận 5,74951000,FALSE,C26,29
8/19/2020,Quận 2,93927000,FALSE,C14,159
8/19/2020,Quận 11,50833000,FALSE,C14,216
8/19/2020,Quận 10,97849000,FALSE,C5,141
8/20/2020,Quận 11,46575000,FALSE,C20,43
8/20/2020,Quận 6,64604000,FALSE,C11,80
8/20/2020,Quận 7,51593000,FALSE,C48,275
8/20/2020,Quận Bình Thạnh,6174000,FALSE,C19,19
8/20/2020,Quận Tân Phú,11105000,FALSE,C49,261
8/20/2020,Quận 8,65437000,FALSE,C39,5
8/20/2020,Quận Gò Vấp,69332000,FALSE,C17,476
8/20/2020,Quận 10,52580000,FALSE,C31,450
8/20/2020,Quận Thủ Đức,59703000,FALSE,C32,125
8/20/2020,Quận Bình Thạnh,85190000,FALSE,C13,433
8/20/2020,Quận 8,61726000,FALSE,C11,302
8/20/2020,Quận 1,8179000,FALSE,C38,28
8/20/2020,Quận 1,32387000,FALSE,C36,35
8/20/2020,Quận 9,9325000,FALSE,C32,229
8/20/2020,Quận 1,44631000,FALSE,C41,15
8/21/2020,Quận 1,12377000,FALSE,C44,439
8/21/2020,Quận 5,61969000,FALSE,C32,361
8/21/2020,Quận 3,54244000,FALSE,C30,192
8/21/2020,Quận 3,72802000,FALSE,C33,227
8/21/2020,Quận 12,68576000,FALSE,C33,165
8/21/2020,Quận Phú Nhuận,29427000,FALSE,C31,90
8/21/2020,Quận Phú Nhuận,72502000,FALSE,C37,146
8/21/2020,Quận 4,24147000,FALSE,C40,98
8/21/2020,Quận Phú Nhuận,72759000,FALSE,C27,405
8/21/2020,Quận Tân Phú,48012000,FALSE,C31,427
8/22/2020,Quận 3,31422000,TRUE,C6,26
8/22/2020,Quận 7,99751000,TRUE,C47,268
8/22/2020,Quận 7,14450000,TRUE,C31,421
8/22/2020,Quận 5,58733000,TRUE,C31,428
8/22/2020,Quận Tân Bình,79273000,TRUE,C8,316
8/22/2020,Quận Tân Bình,2666000,TRUE,C43,240
8/22/2020,Quận 3,65850000,TRUE,C12,119
8/22/2020,Quận 1,92661000,TRUE,C5,463
8/22/2020,Quận 12,78263000,TRUE,C39,153
8/22/2020,Quận 10,77510000,TRUE,C24,376
8/22/2020,Quận Tân Bình,75969000,TRUE,C18,382
8/23/2020,Quận 2,58567000,TRUE,C8,105
8/23/2020,Quận Bình Thạnh,3188000,TRUE,C20,435
8/23/2020,Quận 12,69594000,TRUE,C13,173
8/23/2020,Quận Tân Phú,27913000,TRUE,C8,126
8/23/2020,Quận 2,42671000,TRUE,C5,384
8/23/2020,Quận 10,58958000,TRUE,C14,489
8/23/2020,Quận Phú Nhuận,41009000,TRUE,C33,448
8/23/2020,Quận 5,44648000,TRUE,C36,215
8/24/2020,Quận 12,28045000,FALSE,C25,287
8/24/2020,Quận 4,81379000,FALSE,C36,142
8/24/2020,Quận 10,4402000,FALSE,C49,207
8/24/2020,Quận 9,45581000,FALSE,C23,476
8/24/2020,Quận Thủ Đức,97593000,FALSE,C31,259
8/24/2020,Quận 1,9854000,FALSE,C37,7
8/24/2020,Quận Thủ Đức,90548000,FALSE,C43,59
8/25/2020,Quận 4,22834000,FALSE,C28,494
8/25/2020,Quận 11,16955000,FALSE,C36,285
8/25/2020,Quận 12,54988000,FALSE,C38,236
8/25/2020,Quận Bình Tân,10334000,FALSE,C31,190
8/25/2020,Quận Phú Nhuận,71101000,FALSE,C10,84
8/25/2020,Quận 3,86930000,FALSE,C41,242
8/25/2020,Quận Phú Nhuận,51768000,FALSE,C36,256
8/25/2020,Quận 9,67785000,FALSE,C12,347
8/25/2020,Quận 10,77757000,FALSE,C40,302
8/25/2020,Quận Bình Tân,70446000,FALSE,C28,376
8/25/2020,Quận 10,32432000,FALSE,C11,123
8/25/2020,Quận Bình Tân,63299000,FALSE,C24,111
8/25/2020,Quận Gò Vấp,73237000,FALSE,C25,69
8/25/2020,Quận 4,66088000,FALSE,C32,453
8/25/2020,Quận Tân Bình,40647000,FALSE,C45,268
8/25/2020,Quận Bình Tân,5065000,FALSE,C23,60
8/25/2020,Quận Bình Thạnh,679000,FALSE,C26,66
8/25/2020,Quận Thủ Đức,89011000,FALSE,C2,265
8/25/2020,Quận 7,32473000,FALSE,C28,145
8/25/2020,Quận 7,16633000,FALSE,C1,416
8/25/2020,Quận 2,87859000,FALSE,C47,252
8/25/2020,Quận 9,63174000,FALSE,C7,26
8/25/2020,Quận 9,51705000,FALSE,C17,26
8/25/2020,Quận 11,26835000,FALSE,C17,406
8/25/2020,Quận 10,63710000,FALSE,C10,124
8/26/2020,Quận 4,1708000,FALSE,C32,199
8/26/2020,Quận 12,54492000,FALSE,C20,324
8/26/2020,Quận 2,44727000,FALSE,C5,381
8/26/2020,Quận 3,40723000,FALSE,C21,489
8/26/2020,Quận 1,81950000,FALSE,C8,21
8/26/2020,Quận 11,4591000,FALSE,C16,86
8/26/2020,Quận 1,39077000,FALSE,C44,363
8/26/2020,Quận Tân Phú,85862000,FALSE,C9,55
8/26/2020,Quận Bình Tân,21651000,FALSE,C40,299
8/26/2020,Quận 5,41278000,FALSE,C46,462
8/26/2020,Quận 8,33729000,FALSE,C35,333
8/26/2020,Quận 3,7717000,FALSE,C38,42
8/26/2020,Quận 4,57057000,FALSE,C34,310
8/26/2020,Quận 6,7671000,FALSE,C18,285
8/26/2020,Quận 6,42590000,FALSE,C10,484
8/26/2020,Quận 11,77040000,FALSE,C6,18
8/26/2020,Quận 8,26276000,FALSE,C7,352
8/26/2020,Quận Bình Thạnh,86793000,FALSE,C29,75
8/27/2020,Quận 10,36226000,FALSE,C39,109
8/27/2020,Quận 9,99352000,FALSE,C15,498
8/27/2020,Quận Bình Thạnh,16797000,FALSE,C46,24
8/27/2020,Quận Bình Tân,39267000,FALSE,C34,38
8/27/2020,Quận Gò Vấp,88007000,FALSE,C19,246
8/27/2020,Quận 5,26084000,FALSE,C41,392
8/27/2020,Quận 12,49191000,FALSE,C18,158
8/27/2020,Quận 12,73137000,FALSE,C22,397
8/27/2020,Quận 7,52485000,FALSE,C13,84
8/27/2020,Quận 5,93899000,FALSE,C15,7
8/27/2020,Quận Phú Nhuận,75701000,FALSE,C26,93
8/27/2020,Quận Bình Tân,79520000,FALSE,C7,448
8/27/2020,Quận 1,55348000,FALSE,C29,423
8/28/2020,Quận 4,18713000,FALSE,C28,194
8/28/2020,Quận Tân Phú,66115000,FALSE,C47,376
8/28/2020,Quận 6,27724000,FALSE,C39,422
8/28/2020,Quận 1,98158000,FALSE,C8,151
8/28/2020,Quận 3,53343000,FALSE,C5,50
8/28/2020,Quận Gò Vấp,77509000,FALSE,C24,453
8/28/2020,Quận Bình Thạnh,82940000,FALSE,C6,400
8/28/2020,Quận 6,57775000,FALSE,C39,326
8/28/2020,Quận 5,71095000,FALSE,C15,358
8/28/2020,Quận Bình Tân,24729000,FALSE,C19,278
8/29/2020,Quận 8,91393000,TRUE,C6,100
8/29/2020,Quận Tân Phú,2174000,TRUE,C21,470
8/29/2020,Quận 6,44856000,TRUE,C37,80
8/29/2020,Quận Thủ Đức,30259000,TRUE,C35,42
8/29/2020,Quận 11,29964000,TRUE,C39,147
8/29/2020,Quận Phú Nhuận,39022000,TRUE,C26,185
8/29/2020,Quận 11,92423000,TRUE,C18,371
8/29/2020,Quận 6,11022000,TRUE,C29,453
8/29/2020,Quận 4,89416000,TRUE,C29,37
8/29/2020,Quận 9,24091000,TRUE,C33,204
8/29/2020,Quận Phú Nhuận,19475000,TRUE,C11,320
8/30/2020,Quận 2,5980000,TRUE,C26,279
8/30/2020,Quận 7,87129000,TRUE,C22,396
8/30/2020,Quận Thủ Đức,6689000,TRUE,C41,284
8/30/2020,Quận 10,21443000,TRUE,C34,16
8/30/2020,Quận 7,31682000,TRUE,C33,307
8/30/2020,Quận 6,53434000,TRUE,C20,470
8/30/2020,Quận 5,43542000,TRUE,C5,290
8/30/2020,Quận 9,85357000,TRUE,C30,161
8/30/2020,Quận 11,21419000,TRUE,C42,341
8/30/2020,Quận 7,71053000,TRUE,C45,143
8/31/2020,Quận Tân Phú,93226000,FALSE,C9,73
8/31/2020,Quận 3,82187000,FALSE,C34,398
8/31/2020,Quận 7,66355000,FALSE,C4,260
8/31/2020,Quận 7,91927000,FALSE,C16,370
8/31/2020,Quận 11,26573000,FALSE,C33,16
8/31/2020,Quận Bình Tân,55331000,FALSE,C1,141
8/31/2020,Quận 8,58892000,FALSE,C46,82
8/31/2020,Quận Tân Bình,92051000,FALSE,C21,409
8/31/2020,Quận 12,5353000,FALSE,C34,58
8/31/2020,Quận 8,80068000,FALSE,C30,110
8/31/2020,Quận Phú Nhuận,21530000,FALSE,C44,185
8/31/2020,Quận Tân Phú,49900000,FALSE,C14,188
8/31/2020,Quận 10,35386000,FALSE,C28,494
9/1/2020,Quận 4,84543000,FALSE,C38,451
9/1/2020,Quận 3,95967000,FALSE,C36,350
9/1/2020,Quận 4,77242000,FALSE,C26,111
9/1/2020,Quận Tân Bình,59246000,FALSE,C14,243
9/1/2020,Quận 6,42435000,FALSE,C14,23
9/1/2020,Quận 12,60427000,FALSE,C42,120
9/1/2020,Quận Tân Phú,95910000,FALSE,C9,181
9/1/2020,Quận 3,24395000,FALSE,C1,447
9/1/2020,Quận Phú Nhuận,44794000,FALSE,C19,268
9/1/2020,Quận 1,22930000,FALSE,C35,247
9/1/2020,Quận 12,96898000,FALSE,C20,89
9/1/2020,Quận Gò Vấp,85517000,FALSE,C48,292
9/1/2020,Quận Gò Vấp,93333000,FALSE,C36,300
9/1/2020,Quận 1,73776000,FALSE,C20,321
9/1/2020,Quận 10,41721000,FALSE,C32,303
9/1/2020,Quận Bình Tân,24537000,FALSE,C13,258
9/2/2020,Quận 11,21418000,FALSE,C42,91
9/2/2020,Quận Bình Tân,67977000,FALSE,C36,469
9/2/2020,Quận 12,66066000,FALSE,C46,279
9/2/2020,Quận 4,73328000,FALSE,C12,167
9/2/2020,Quận Phú Nhuận,34029000,FALSE,C13,60
9/2/2020,Quận 12,73611000,FALSE,C44,230
9/2/2020,Quận 2,20994000,FALSE,C8,206
9/2/2020,Quận 12,96351000,FALSE,C42,40
9/2/2020,Quận Tân Phú,60794000,FALSE,C34,262
9/2/2020,Quận 2,97255000,FALSE,C1,484
9/2/2020,Quận 7,12234000,FALSE,C6,226
9/3/2020,Quận Gò Vấp,44021000,FALSE,C21,11
9/3/2020,Quận 2,66268000,FALSE,C7,235
9/3/2020,Quận Tân Bình,25325000,FALSE,C31,215
9/3/2020,Quận 12,72408000,FALSE,C4,153
9/3/2020,Quận Bình Tân,8717000,FALSE,C14,89
9/3/2020,Quận Bình Thạnh,22664000,FALSE,C17,101
9/3/2020,Quận 4,89150000,FALSE,C4,16
9/3/2020,Quận Bình Tân,25100000,FALSE,C48,422
9/3/2020,Quận 12,49066000,FALSE,C45,87
9/3/2020,Quận 4,38727000,FALSE,C3,391
9/3/2020,Quận Gò Vấp,56889000,FALSE,C29,475
9/3/2020,Quận Bình Thạnh,8729000,FALSE,C18,243
9/4/2020,Quận Thủ Đức,26640000,FALSE,C30,91
9/4/2020,Quận 7,85964000,FALSE,C46,15
9/4/2020,Quận Phú Nhuận,25301000,FALSE,C7,292
9/4/2020,Quận 6,97618000,FALSE,C29,457
9/4/2020,Quận 11,35007000,FALSE,C8,332
9/4/2020,Quận 5,84134000,FALSE,C22,195
9/4/2020,Quận 12,35537000,FALSE,C11,290
9/4/2020,Quận 6,44809000,FALSE,C30,275
9/4/2020,Quận Bình Tân,54036000,FALSE,C2,355
9/4/2020,Quận Bình Tân,25843000,FALSE,C22,459
9/4/2020,Quận Tân Phú,78445000,FALSE,C31,11
9/4/2020,Quận 4,30231000,FALSE,C6,459
9/4/2020,Quận Thủ Đức,7606000,FALSE,C40,352
9/4/2020,Quận Thủ Đức,10502000,FALSE,C6,308
9/4/2020,Quận Bình Thạnh,50063000,FALSE,C19,244
9/4/2020,Quận Thủ Đức,26506000,FALSE,C3,464
9/4/2020,Quận 1,32970000,FALSE,C10,395
9/4/2020,Quận 10,63441000,FALSE,C43,180
9/4/2020,Quận 11,71678000,FALSE,C10,294
9/5/2020,Quận 9,33300000,TRUE,C23,183
9/5/2020,Quận 7,69015000,TRUE,C25,201
9/5/2020,Quận Tân Phú,79330000,TRUE,C15,21
9/5/2020,Quận 6,96082000,TRUE,C13,364
9/5/2020,Quận 11,35535000,TRUE,C16,218
9/5/2020,Quận 10,5738000,TRUE,C40,138
9/5/2020,Quận 11,75097000,TRUE,C12,296
9/5/2020,Quận 12,85332000,TRUE,C10,92
9/5/2020,Quận 11,33602000,TRUE,C10,118
9/5/2020,Quận Tân Bình,91408000,TRUE,C45,427
9/5/2020,Quận 8,22959000,TRUE,C29,53
9/6/2020,Quận Thủ Đức,20868000,TRUE,C28,206
9/6/2020,Quận 10,28894000,TRUE,C17,443
9/6/2020,Quận Tân Phú,56706000,TRUE,C17,209
9/6/2020,Quận Bình Tân,87825000,TRUE,C28,171
9/6/2020,Quận Thủ Đức,55171000,TRUE,C12,10
9/6/2020,Quận 8,86368000,TRUE,C43,181
9/6/2020,Quận 6,6099000,TRUE,C19,213
9/6/2020,Quận 4,26528000,TRUE,C6,238
9/6/2020,Quận 9,22154000,TRUE,C8,454
9/6/2020,Quận Tân Bình,71953000,TRUE,C3,258
9/6/2020,Quận 6,94966000,TRUE,C38,440
9/6/2020,Quận 1,3019000,TRUE,C17,257
9/6/2020,Quận 3,28828000,TRUE,C31,1
9/6/2020,Quận Bình Thạnh,3377000,TRUE,C37,27
9/6/2020,Quận Gò Vấp,21609000,TRUE,C31,15
9/7/2020,Quận 1,1018000,FALSE,C16,365
9/7/2020,Quận 11,39066000,FALSE,C10,122
